,ts_code,trade_date,Open,High,Low,Close,pre_close,change,pct_chg,Volume,amount
23,600519.SH,20230316,1740.0,1770.0,1739.01,1751.99,1750.92,1.07,0.0611,17646.24,3096791.142
24,600519.SH,20230315,1778.37,1784.88,1750.12,1750.92,1766.0,-15.08,-0.8539,19212.53,3392698.49
25,600519.SH,20230314,1763.78,1779.88,1738.5,1766.0,1762.0,4.0,0.227,23704.92,4177289.027
26,600519.SH,20230313,1751.0,1775.0,1749.0,1762.0,1750.0,12.0,0.6857,20560.43,3626476.291
27,600519.SH,20230310,1751.57,1781.0,1750.0,1750.0,1770.02,-20.02,-1.1311,21160.82,3725139.075
28,600519.SH,20230309,1768.0,1785.0,1740.0,1770.02,1770.42,-0.4,-0.0226,27611.5,4881442.71
29,600519.SH,20230308,1780.02,1785.94,1761.12,1770.42,1788.3,-17.88,-0.9998,22763.7,4035787.172
30,600519.SH,20230307,1805.98,1816.6,1788.0,1788.3,1807.14,-18.84,-1.0425,22785.39,4101302.456
31,600519.SH,20230306,1818.18,1818.5,1796.77,1807.14,1818.04,-10.9,-0.5995,20645.86,3730079.522
32,600519.SH,20230303,1839.77,1841.61,1802.48,1818.04,1828.0,-9.96,-0.5449,16198.06,2946842.659
33,600519.SH,20230302,1829.0,1838.99,1821.1,1828.0,1838.53,-10.53,-0.5727,13144.19,2405292.304
34,600519.SH,20230301,1813.0,1848.0,1803.23,1838.53,1813.74,24.79,1.3668,24458.1,4475592.195
35,600519.SH,20230228,1819.0,1822.01,1783.3,1813.74,1810.41,3.33,0.1839,23951.81,4314877.096
36,600519.SH,20230227,1778.5,1815.0,1775.02,1810.41,1788.0,22.41,1.2534,22064.89,3978128.676
37,600519.SH,20230224,1810.11,1810.19,1782.18,1788.0,1818.0,-30.0,-1.6502,24634.61,4415621.498
38,600519.SH,20230223,1840.0,1848.8,1805.25,1818.0,1836.0,-18.0,-0.9804,21880.97,3983991.208
39,600519.SH,20230222,1855.01,1863.9,1831.8,1836.0,1867.0,-31.0,-1.6604,21869.16,4031016.045
40,600519.SH,20230221,1874.0,1874.0,1851.0,1867.0,1875.0,-8.0,-0.4267,18750.52,3491633.51
41,600519.SH,20230220,1821.0,1878.8,1817.2,1875.0,1820.78,54.22,2.9778,29668.69,5488800.056
42,600519.SH,20230217,1850.16,1873.0,1820.05,1820.78,1861.82,-41.04,-2.2043,26442.83,4880328.952
43,600519.SH,20230216,1841.34,1887.0,1828.0,1861.82,1841.0,20.82,1.1309,33245.95,6196915.13
44,600519.SH,20230215,1843.78,1855.3,1835.81,1841.0,1843.79,-2.79,-0.1513,18176.91,3351422.211
45,600519.SH,20230214,1856.46,1857.4,1835.0,1843.79,1856.35,-12.56,-0.6766,19565.76,3601769.574
46,600519.SH,20230213,1810.0,1874.5,1810.0,1856.35,1810.0,46.35,2.5608,38146.7,7058382.498
47,600519.SH,20230210,1810.1,1818.49,1801.05,1810.0,1818.0,-8.0,-0.44,17984.51,3253859.317
48,600519.SH,20230209,1778.0,1829.75,1775.01,1818.0,1784.0,34.0,1.9058,29753.66,5401399.088
49,600519.SH,20230208,1800.01,1805.97,1775.0,1784.0,1797.0,-13.0,-0.7234,16675.77,2980574.806
50,600519.SH,20230207,1808.08,1808.8,1787.73,1797.0,1795.0,2.0,0.1114,24321.71,4373671.735
51,600519.SH,20230206,1780.0,1795.0,1760.0,1795.0,1818.0,-23.0,-1.2651,42660.95,7595739.044
52,600519.SH,20230203,1820.0,1826.0,1795.68,1818.0,1836.11,-18.11,-0.9863,34944.9,6324635.031
53,600519.SH,20230202,1848.38,1859.0,1826.0,1836.11,1844.97,-8.86,-0.4802,29758.86,5465509.51
54,600519.SH,20230201,1854.98,1859.0,1811.4,1844.97,1845.76,-0.79,-0.0428,33973.89,6244678.925
55,600519.SH,20230131,1896.5,1899.95,1833.07,1845.76,1888.0,-42.24,-2.2373,32990.68,6128311.548
56,600519.SH,20230130,1909.0,1909.0,1880.0,1888.0,1860.01,27.99,1.5048,35922.55,6799756.571
57,600519.SH,20230120,1889.19,1898.25,1858.0,1860.01,1880.21,-20.2,-1.0743,25608.75,4807356.071
58,600519.SH,20230119,1892.5,1892.52,1866.0,1880.21,1893.0,-12.79,-0.6756,23438.89,4401994.437
59,600519.SH,20230118,1914.0,1925.3,1890.0,1893.0,1908.0,-15.0,-0.7862,21062.93,4008665.438
60,600519.SH,20230117,1913.16,1923.0,1895.0,1908.0,1912.9,-4.9,-0.2562,21299.23,4068321.409
61,600519.SH,20230116,1886.0,1935.0,1881.0,1912.9,1887.0,25.9,1.3725,36848.26,7059982.64
62,600519.SH,20230113,1844.18,1888.0,1840.0,1887.0,1834.0,53.0,2.8899,31939.65,5969876.222
63,600519.SH,20230112,1848.0,1856.0,1833.0,1834.0,1844.95,-10.95,-0.5935,17193.17,3162637.136
64,600519.SH,20230111,1856.0,1860.0,1836.84,1844.95,1854.45,-9.5,-0.5123,22720.31,4201487.773
65,600519.SH,20230110,1839.06,1864.5,1830.5,1854.45,1841.2,13.25,0.7196,22731.73,4204783.734
66,600519.SH,20230109,1835.0,1849.98,1807.82,1841.2,1803.77,37.43,2.0751,30977.23,5684181.147
67,600519.SH,20230106,1806.12,1811.9,1787.0,1803.77,1801.0,2.77,0.1538,24903.75,4480838.898
68,600519.SH,20230105,1737.0,1801.0,1733.0,1801.0,1725.01,75.99,4.4052,47942.85,8541587.089
69,600519.SH,20230104,1730.0,1738.7,1716.0,1725.01,1730.01,-5.0,-0.289,20415.75,3523582.306
70,600519.SH,20230103,1731.2,1738.43,1706.01,1730.01,1727.0,3.01,0.1743,26033.8,4487760.231
71,600519.SH,20221230,1736.0,1752.99,1727.0,1727.0,1719.0,8.0,0.4654,25333.12,4409544.297
72,600519.SH,20221229,1717.0,1726.99,1701.05,1719.0,1733.0,-14.0,-0.8078,22417.8,3844499.655
73,600519.SH,20221228,1745.88,1747.0,1708.01,1733.0,1733.0,0.0,0.0,21437.9,3699948.995
74,600519.SH,20221227,1738.0,1747.15,1725.5,1733.0,1720.15,12.85,0.747,17905.05,3109270.166
75,600519.SH,20221226,1771.0,1771.0,1735.02,1742.06,1771.0,-28.94,-1.6341,21383.8,3749121.03
76,600519.SH,20221223,1752.4,1782.0,1745.0,1771.0,1768.0,3.0,0.1697,17319.21,3063608.409
77,600519.SH,20221222,1756.7,1783.0,1745.0,1768.0,1739.0,29.0,1.6676,23175.34,4093861.57
78,600519.SH,20221221,1724.0,1739.0,1717.65,1739.0,1715.0,24.0,1.3994,22816.14,3948926.227
79,600519.SH,20221220,1765.33,1765.33,1682.45,1715.0,1773.0,-58.0,-3.2713,46198.4,7944120.661
80,600519.SH,20221219,1798.8,1798.8,1760.17,1773.0,1786.87,-13.87,-0.7762,24987.1,4447236.356
81,600519.SH,20221216,1773.25,1791.0,1743.0,1786.87,1786.99,-0.12,-0.0067,33302.66,5901587.128
82,600519.SH,20221215,1805.0,1816.0,1780.0,1786.99,1770.87,16.12,0.9103,30634.44,5497063.39
83,600519.SH,20221214,1743.0,1780.8,1743.0,1770.87,1750.0,20.87,1.1926,29098.4,5141262.368
84,600519.SH,20221213,1737.0,1760.69,1730.0,1750.0,1739.02,10.98,0.6314,21385.46,3735089.152
85,600519.SH,20221212,1715.86,1766.0,1715.0,1739.02,1730.0,9.02,0.5214,34755.17,6063957.619
86,600519.SH,20221209,1692.0,1730.0,1682.0,1730.0,1687.02,42.98,2.5477,39215.26,6716944.493
87,600519.SH,20221208,1682.0,1695.0,1665.0,1687.02,1684.0,3.02,0.1793,19729.56,3323420.877
88,600519.SH,20221207,1677.81,1720.0,1670.03,1684.0,1688.0,-4.0,-0.237,35526.26,6012253.045
89,600519.SH,20221206,1655.0,1726.9,1652.0,1688.0,1664.9,23.1,1.3875,44147.48,7477917.194
90,600519.SH,20221205,1668.0,1679.0,1649.0,1664.9,1633.88,31.02,1.8985,36127.46,6018521.304
91,600519.SH,20221202,1635.0,1652.99,1621.2,1633.88,1630.8,3.08,0.1889,23883.9,3910860.618
92,600519.SH,20221201,1660.0,1680.0,1630.79,1630.8,1599.0,31.8,1.9887,51357.68,8480772.923
93,600519.SH,20221130,1587.12,1604.0,1585.0,1599.0,1599.0,0.0,0.0,31497.3,5019450.678
94,600519.SH,20221129,1569.56,1600.0,1551.0,1599.0,1509.88,89.12,5.9025,73420.13,11587859.176
95,600519.SH,20221128,1484.78,1515.0,1451.0,1509.88,1522.01,-12.13,-0.797,47723.21,7040991.068
96,600519.SH,20221125,1520.51,1532.0,1510.0,1522.01,1519.99,2.02,0.1329,18621.04,2833988.373
97,600519.SH,20221124,1559.0,1568.88,1513.98,1519.99,1549.0,-29.01,-1.8728,27687.38,4241974.248
98,600519.SH,20221123,1528.0,1557.0,1521.04,1549.0,1539.95,9.05,0.5877,22177.46,3428793.052
99,600519.SH,20221122,1517.44,1559.74,1516.11,1539.95,1519.98,19.97,1.3138,29900.62,4582790.131
100,600519.SH,20221121,1541.35,1541.35,1498.53,1519.98,1567.13,-47.15,-3.0087,39096.0,5917086.07
101,600519.SH,20221118,1576.0,1584.0,1556.0,1567.13,1567.0,0.13,0.0083,23608.71,3703793.426
102,600519.SH,20221117,1590.5,1596.3,1552.88,1567.0,1585.25,-18.25,-1.1512,30579.88,4793001.162
103,600519.SH,20221116,1581.0,1598.0,1568.0,1585.25,1588.0,-2.75,-0.1732,26847.76,4250886.805
104,600519.SH,20221115,1532.0,1598.97,1521.0,1588.0,1533.0,55.0,3.5877,56317.6,8858377.894
105,600519.SH,20221114,1543.5,1563.53,1528.0,1533.0,1528.15,4.85,0.3174,57370.15,8858049.581
106,600519.SH,20221111,1528.0,1544.45,1494.98,1528.15,1475.0,53.15,3.6034,73947.15,11252112.275
107,600519.SH,20221110,1444.0,1485.0,1435.15,1475.0,1459.9,15.1,1.0343,37719.67,5518325.849
108,600519.SH,20221109,1483.95,1488.88,1450.0,1459.9,1484.88,-24.98,-1.6823,36090.16,5276777.53
109,600519.SH,20221108,1508.0,1517.99,1468.96,1484.88,1507.11,-22.23,-1.475,39324.91,5842320.995
110,600519.SH,20221107,1494.05,1518.48,1486.59,1507.11,1516.57,-9.46,-0.6238,42698.35,6414049.133
111,600519.SH,20221104,1437.96,1527.77,1437.96,1516.57,1439.5,77.07,5.3539,80007.95,11996968.945
112,600519.SH,20221103,1443.57,1462.5,1428.1,1439.5,1471.96,-32.46,-2.2052,45159.7,6509550.787
113,600519.SH,20221102,1460.0,1506.0,1436.0,1471.96,1462.01,9.95,0.6806,79777.15,11717204.099
114,600519.SH,20221101,1359.0,1469.4,1359.0,1462.01,1350.0,112.01,8.297,118766.48,16859775.304
115,600519.SH,20221031,1350.0,1382.01,1333.0,1350.0,1360.0,-10.0,-0.7353,71846.65,9758303.071
116,600519.SH,20221028,1390.77,1406.0,1358.71,1360.0,1401.0,-41.0,-2.9265,93142.75,12823821.843
117,600519.SH,20221027,1480.0,1487.98,1383.85,1401.0,1464.08,-63.08,-4.3085,107105.9,15258551.283
118,600519.SH,20221026,1488.8,1514.99,1460.0,1464.08,1479.75,-15.67,-1.059,81780.83,12120993.864
119,600519.SH,20221025,1479.42,1515.0,1472.0,1479.75,1501.28,-21.53,-1.4341,81361.56,12136909.034
120,600519.SH,20221024,1570.0,1589.0,1488.01,1501.28,1624.0,-122.72,-7.5567,132098.04,20217576.174
121,600519.SH,20221021,1640.0,1647.8,1610.0,1624.0,1643.5,-19.5,-1.1865,38907.4,6317945.876
122,600519.SH,20221020,1621.0,1668.43,1611.0,1643.5,1648.0,-4.5,-0.2731,42778.07,7020555.512
123,600519.SH,20221019,1701.98,1701.98,1648.0,1648.0,1705.83,-57.83,-3.3901,60120.93,9997656.284
124,600519.SH,20221018,1725.0,1730.0,1701.0,1705.83,1718.5,-12.67,-0.7373,28082.77,4800689.502
125,600519.SH,20221017,1726.0,1727.99,1697.8,1718.5,1737.61,-19.11,-1.0998,33549.51,5740146.639
126,600519.SH,20221014,1710.0,1755.0,1701.94,1737.61,1699.99,37.62,2.213,46519.7,8045032.623
127,600519.SH,20221013,1720.46,1735.0,1697.0,1699.99,1760.0,-60.01,-3.4097,63969.27,10919727.537
128,600519.SH,20221012,1773.66,1779.0,1708.0,1760.0,1779.99,-19.99,-1.123,48195.0,8372252.823
129,600519.SH,20221011,1789.0,1806.0,1760.0,1779.99,1786.0,-6.01,-0.3365,32047.19,5712249.507
130,600519.SH,20221010,1890.0,1891.0,1780.2,1786.0,1872.5,-86.5,-4.6195,48584.13,8865386.496
131,600519.SH,20220930,1898.62,1901.99,1866.0,1872.5,1880.35,-7.85,-0.4175,21289.08,4000917.951
132,600519.SH,20220929,1897.98,1902.18,1871.13,1880.35,1883.0,-2.65,-0.1407,21589.66,4075515.187
133,600519.SH,20220928,1880.5,1899.4,1874.01,1883.0,1888.0,-5.0,-0.2648,21445.97,4042506.33
134,600519.SH,20220927,1868.86,1897.0,1851.11,1888.0,1863.0,25.0,1.3419,28820.19,5422668.135
135,600519.SH,20220926,1820.0,1888.0,1819.98,1863.0,1834.43,28.57,1.5574,35134.92,6566771.227
136,600519.SH,20220923,1820.81,1855.0,1820.81,1834.43,1820.81,13.62,0.748,28287.69,5191904.76
137,600519.SH,20220922,1840.0,1841.02,1816.85,1820.81,1848.0,-27.19,-1.4713,22704.29,4147900.996
138,600519.SH,20220921,1876.67,1883.0,1848.0,1848.0,1878.0,-30.0,-1.5974,20994.54,3904096.421
139,600519.SH,20220920,1869.98,1884.6,1858.55,1878.0,1871.64,6.36,0.3398,14116.3,2645281.859
140,600519.SH,20220919,1855.0,1888.59,1852.88,1871.64,1859.0,12.64,0.6799,18583.51,3479680.771
141,600519.SH,20220916,1871.8,1885.6,1855.11,1859.0,1880.0,-21.0,-1.117,24121.27,4501527.357
142,600519.SH,20220915,1870.0,1893.12,1869.96,1880.0,1869.0,11.0,0.5886,20810.21,3917954.256
143,600519.SH,20220914,1864.01,1880.0,1863.0,1869.0,1879.0,-10.0,-0.5322,16041.57,3002693.247
144,600519.SH,20220913,1880.0,1888.38,1858.23,1879.0,1844.79,34.21,1.8544,28693.09,5387987.148
145,600519.SH,20220909,1825.0,1852.0,1816.0,1844.79,1815.0,29.79,1.6413,27089.86,4991679.523
146,600519.SH,20220908,1820.0,1832.0,1815.0,1815.0,1818.01,-3.01,-0.1656,16590.57,3026766.448
147,600519.SH,20220907,1835.03,1837.66,1811.01,1818.01,1845.0,-26.99,-1.4629,28306.16,5151537.33
148,600519.SH,20220906,1835.36,1848.2,1825.0,1845.0,1835.0,10.0,0.545,20830.04,3832086.313
149,600519.SH,20220905,1862.64,1869.0,1820.0,1835.0,1875.0,-40.0,-2.1333,36821.87,6764549.173
150,600519.SH,20220902,1889.94,1892.96,1866.17,1875.0,1880.89,-5.89,-0.3131,19391.32,3635162.804
151,600519.SH,20220901,1912.15,1916.0,1880.89,1880.89,1924.0,-43.11,-2.2406,26845.08,5088658.955
152,600519.SH,20220831,1860.1,1925.56,1860.01,1924.0,1870.0,54.0,2.8877,44691.51,8518225.337
153,600519.SH,20220830,1882.35,1885.0,1854.2,1870.0,1878.82,-8.82,-0.4694,18235.39,3400091.358
154,600519.SH,20220829,1883.0,1899.97,1874.0,1878.82,1898.0,-19.18,-1.0105,13569.62,2555981.192
155,600519.SH,20220826,1900.0,1912.0,1886.0,1898.0,1885.0,13.0,0.6897,23141.95,4397161.135
156,600519.SH,20220825,1859.0,1888.0,1854.2,1885.0,1854.2,30.8,1.6611,21925.34,4107597.895
157,600519.SH,20220824,1869.99,1875.23,1851.0,1854.2,1870.01,-15.81,-0.8455,18727.61,3486382.969
158,600519.SH,20220823,1898.6,1898.6,1867.0,1870.01,1893.98,-23.97,-1.2656,23756.36,4452538.978
159,600519.SH,20220822,1885.01,1907.0,1881.38,1893.98,1895.01,-1.03,-0.0544,15426.67,2925285.473
160,600519.SH,20220819,1898.0,1908.35,1888.0,1895.01,1895.5,-0.49,-0.0259,13544.17,2572000.762
161,600519.SH,20220818,1908.0,1913.08,1881.07,1895.5,1918.0,-22.5,-1.1731,23167.77,4384060.205
162,600519.SH,20220817,1930.0,1930.0,1895.0,1918.0,1917.84,0.16,0.0083,18360.63,3508295.541
163,600519.SH,20220816,1923.94,1933.79,1916.0,1917.84,1919.89,-2.05,-0.1068,14835.84,2854189.586
164,600519.SH,20220815,1920.46,1939.5,1915.55,1919.89,1928.0,-8.11,-0.4206,19323.14,3717178.491
165,600519.SH,20220812,1906.9,1930.0,1900.0,1928.0,1906.9,21.1,1.1065,20259.83,3882570.566
166,600519.SH,20220811,1886.0,1907.0,1878.01,1906.9,1876.0,30.9,1.6471,26061.49,4940834.195
167,600519.SH,20220810,1909.98,1918.0,1864.58,1876.0,1910.0,-34.0,-1.7801,27926.62,5259452.686
168,600519.SH,20220809,1911.53,1918.99,1905.0,1910.0,1911.53,-1.53,-0.08,13874.61,2651800.008
169,600519.SH,20220808,1915.15,1932.88,1907.51,1911.53,1923.96,-12.43,-0.6461,16799.01,3220702.892
170,600519.SH,20220805,1927.8,1935.0,1904.9,1923.96,1916.01,7.95,0.4149,20085.84,3857406.327
171,600519.SH,20220804,1890.0,1923.1,1880.13,1916.01,1885.0,31.01,1.6451,30357.14,5797110.733
172,600519.SH,20220803,1889.99,1904.0,1877.0,1885.0,1879.98,5.02,0.267,24598.42,4642442.196
173,600519.SH,20220802,1880.0,1887.98,1858.01,1879.98,1890.3,-10.32,-0.5459,28220.88,5284516.568
174,600519.SH,20220801,1890.01,1908.0,1881.18,1890.3,1898.44,-8.14,-0.4288,21037.41,3988198.59
175,600519.SH,20220729,1895.1,1918.99,1878.1,1898.44,1898.0,0.44,0.0232,37032.36,7028415.881
176,600519.SH,20220728,1921.1,1938.0,1892.66,1898.0,1919.6,-21.6,-1.1252,34869.86,6669448.409
177,600519.SH,20220727,1942.0,1948.0,1917.0,1919.6,1950.21,-30.61,-1.5696,21489.87,4149807.166
178,600519.SH,20220726,1952.99,1964.97,1947.02,1950.21,1944.65,5.56,0.2859,20685.1,4041100.077
179,600519.SH,20220725,1949.51,1952.3,1931.0,1944.65,1947.0,-2.35,-0.1207,16912.44,3285451.347
180,600519.SH,20220722,1949.22,1962.0,1935.0,1947.0,1939.0,8.0,0.4126,25113.57,4894378.605
181,600519.SH,20220721,1943.1,1955.9,1934.51,1939.0,1950.1,-11.1,-0.5692,14061.37,2735503.093
182,600519.SH,20220720,1958.75,1970.0,1945.0,1950.1,1943.1,7.0,0.3602,18704.61,3659970.961
183,600519.SH,20220719,1945.0,1951.65,1926.0,1943.1,1951.66,-8.56,-0.4386,21956.03,4250852.886
184,600519.SH,20220718,1952.36,1959.0,1922.0,1951.66,1949.5,2.16,0.1108,24220.72,4701936.868
185,600519.SH,20220715,1945.11,1999.68,1944.51,1949.5,1953.0,-3.5,-0.1792,33416.23,6588730.699
186,600519.SH,20220714,1960.0,1976.8,1941.0,1953.0,1958.89,-5.89,-0.3007,20527.24,4014985.518
187,600519.SH,20220713,1945.0,1972.0,1940.67,1958.89,1948.41,10.48,0.5379,19853.77,3893406.034
188,600519.SH,20220712,1965.0,1972.8,1930.06,1948.41,1963.6,-15.19,-0.7736,23446.86,4562731.381
189,600519.SH,20220711,1990.2,1994.77,1950.5,1963.6,1999.0,-35.4,-1.7709,23949.21,4709248.31
190,600519.SH,20220708,2005.0,2014.89,1996.16,1999.0,1990.0,9.0,0.4523,15643.89,3134903.462
191,600519.SH,20220707,2005.0,2009.35,1985.01,1990.0,2002.0,-12.0,-0.5994,20931.77,4179088.24
192,600519.SH,20220706,2032.0,2039.0,1986.0,2002.0,2033.01,-31.01,-1.5253,32751.66,6566374.982
193,600519.SH,20220705,2025.28,2054.45,2010.0,2033.01,2018.0,15.01,0.7438,26329.4,5345189.852
194,600519.SH,20220704,2020.01,2024.29,2001.01,2018.0,2029.05,-11.05,-0.5446,25075.89,5042804.258
195,600519.SH,20220701,2055.0,2067.77,2015.21,2029.05,2045.0,-15.95,-0.78,21596.45,4385555.299
196,600519.SH,20220630,2000.0,2077.0,1999.99,2045.0,2008.33,36.67,1.8259,38982.43,7984019.438
197,600519.SH,20220629,2028.0,2042.0,2011.01,2030.0,2036.0,-6.0,-0.2947,30360.12,6142508.408
198,600519.SH,20220628,2019.74,2041.0,2001.0,2036.0,2010.55,25.45,1.2658,25245.71,5112298.787
199,600519.SH,20220627,2019.94,2049.94,2000.3,2010.55,2009.01,1.54,0.0767,40115.17,8124448.9
200,600519.SH,20220624,1970.0,2020.0,1965.0,2009.01,1957.1,51.91,2.6524,39634.65,7921199.792
201,600519.SH,20220623,1942.7,1965.04,1940.0,1957.1,1936.0,21.1,1.0899,26843.52,5239860.443
202,600519.SH,20220622,1955.0,1958.0,1932.0,1936.0,1945.74,-9.74,-0.5006,19646.65,3813775.294
203,600519.SH,20220621,1949.0,1966.99,1928.0,1945.74,1942.02,3.72,0.1916,23717.02,4617805.127
204,600519.SH,20220620,1950.0,1970.0,1930.0,1942.02,1951.0,-8.98,-0.4603,34974.78,6802792.459
205,600519.SH,20220617,1878.09,1952.0,1878.09,1951.0,1877.0,74.0,3.9425,50541.61,9749530.916
206,600519.SH,20220616,1894.59,1907.63,1875.33,1877.0,1875.1,1.9,0.1013,26886.7,5087605.391
207,600519.SH,20220615,1870.0,1905.0,1862.99,1875.1,1871.0,4.1,0.2191,33663.62,6354869.1
208,600519.SH,20220614,1834.0,1875.42,1832.0,1871.0,1856.0,15.0,0.8082,29416.23,5467949.348
209,600519.SH,20220613,1890.0,1892.0,1848.08,1856.0,1900.6,-44.6,-2.3466,36755.18,6847248.995
210,600519.SH,20220610,1845.01,1907.0,1835.0,1900.6,1853.0,47.6,2.5688,47344.62,8882462.598
211,600519.SH,20220609,1872.0,1888.35,1849.0,1853.0,1865.6,-12.6,-0.6754,26329.02,4897066.622
212,600519.SH,20220608,1825.0,1882.0,1825.0,1865.6,1817.9,47.7,2.6239,44353.81,8236953.846
213,600519.SH,20220607,1784.14,1825.0,1770.31,1817.9,1788.0,29.9,1.6723,35048.59,6356031.009
214,600519.SH,20220606,1790.0,1795.0,1758.0,1788.0,1786.0,2.0,0.112,36741.26,6535329.352
215,600519.SH,20220602,1787.97,1795.8,1780.0,1786.0,1788.25,-2.25,-0.1258,16914.73,3019718.032
216,600519.SH,20220601,1802.0,1814.78,1779.0,1788.25,1804.03,-15.78,-0.8747,21760.01,3897858.999
217,600519.SH,20220531,1774.77,1814.9,1766.98,1804.03,1778.41,25.62,1.4406,40750.82,7329201.058
218,600519.SH,20220530,1766.0,1790.55,1766.0,1778.41,1755.16,23.25,1.3247,34465.69,6135631.304
219,600519.SH,20220527,1759.99,1780.0,1753.01,1755.16,1742.8,12.36,0.7092,25119.58,4436904.896
220,600519.SH,20220526,1761.0,1761.0,1730.0,1742.8,1755.51,-12.71,-0.724,28053.44,4888109.192
221,600519.SH,20220525,1765.27,1772.0,1747.0,1755.51,1760.0,-4.49,-0.2551,22388.69,3929477.102
222,600519.SH,20220524,1786.0,1787.0,1755.5,1760.0,1781.0,-21.0,-1.1791,27342.22,4824599.922
223,600519.SH,20220523,1800.0,1803.89,1772.0,1781.0,1800.01,-19.01,-1.0561,22157.13,3950856.594
224,600519.SH,20220520,1759.99,1801.15,1752.0,1800.01,1756.0,44.01,2.5063,41949.6,7493460.272
225,600519.SH,20220519,1745.0,1757.0,1739.0,1756.0,1761.0,-5.0,-0.2839,19776.26,3459059.182
226,600519.SH,20220518,1773.66,1773.92,1743.02,1761.0,1768.0,-7.0,-0.3959,24850.44,4362486.907
227,600519.SH,20220517,1769.88,1775.0,1755.0,1768.0,1758.0,10.0,0.5688,20144.74,3557048.801
228,600519.SH,20220516,1797.0,1797.0,1742.67,1758.0,1778.24,-20.24,-1.1382,27765.31,4881208.653
229,600519.SH,20220513,1780.0,1797.94,1766.0,1778.24,1762.67,15.57,0.8833,20730.52,3690141.231
230,600519.SH,20220512,1753.0,1778.0,1750.0,1762.67,1768.0,-5.33,-0.3015,22038.23,3888480.084
231,600519.SH,20220511,1755.0,1788.48,1752.0,1768.0,1766.19,1.81,0.1025,30312.67,5372950.033
232,600519.SH,20220510,1720.0,1784.96,1705.01,1766.19,1752.0,14.19,0.8099,40119.19,7018451.097
233,600519.SH,20220509,1780.0,1780.0,1738.0,1752.0,1793.0,-41.0,-2.2867,30351.82,5324616.273
234,600519.SH,20220506,1814.99,1819.0,1781.0,1793.0,1837.0,-44.0,-2.3952,28596.18,5138176.68
235,600519.SH,20220505,1830.0,1870.0,1828.98,1837.0,1828.38,8.62,0.4715,33660.94,6235017.58
236,600519.SH,20220429,1836.0,1849.0,1810.98,1828.38,1835.0,-6.62,-0.3608,34885.27,6384066.537
237,600519.SH,20220428,1793.0,1845.0,1786.5,1835.0,1794.92,40.08,2.233,44010.06,8038681.95
238,600519.SH,20220427,1767.12,1810.0,1767.12,1794.92,1732.48,62.44,3.6041,57402.44,10289893.014
239,600519.SH,20220426,1703.33,1748.98,1700.0,1732.48,1708.0,24.48,1.4333,44563.96,7692845.226
